order_id,order_date,order_time,item_name,category,price
552,2023-01-09,7:31:25 PM,Chicken Burrito,Mexican,12.95
553,2023-01-09,8:14:47 PM,Mushroom Ravioli,Italian,15.5
554,2023-01-09,8:15:51 PM,Hot Dog,American,9.0
554,2023-01-09,8:15:51 PM,Fettuccine Alfredo,Italian,14.5
555,2023-01-09,8:18:25 PM,Hamburger,American,12.95
555,2023-01-09,8:18:25 PM,Korean Beef Bowl,Asian,17.95
556,2023-01-09,8:23:12 PM,Spaghetti & Meatballs,Italian,17.95
556,2023-01-09,8:23:12 PM,,,
557,2023-01-09,8:30:06 PM,Steak Torta,Mexican,13.95
557,2023-01-09,8:30:06 PM,Chips & Salsa,Mexican,7.0
558,2023-01-09,8:51:10 PM,Korean Beef Bowl,Asian,17.95
559,2023-01-09,9:10:16 PM,Tofu Pad Thai,Asian,14.5
560,2023-01-09,9:13:48 PM,Fettuccine Alfredo,Italian,14.5
560,2023-01-09,9:13:48 PM,Chips & Salsa,Mexican,7.0
561,2023-01-09,9:47:56 PM,Chips & Guacamole,Mexican,9.0
562,2023-01-09,10:04:05 PM,Hot Dog,American,9.0
563,2023-01-09,10:19:03 PM,Mushroom Ravioli,Italian,15.5
563,2023-01-09,10:19:03 PM,Eggplant Parmesan,Italian,16.95
564,2023-01-09,10:32:32 PM,Cheese Lasagna,Italian,15.5
564,2023-01-09,10:32:32 PM,Edamame,Asian,5.0
564,2023-01-09,10:32:32 PM,Chips & Guacamole,Mexican,9.0
565,2023-01-10,12:11:19 PM,Meat Lasagna,Italian,17.95
566,2023-01-10,12:21:19 PM,Chips & Guacamole,Mexican,9.0
567,2023-01-10,12:27:47 PM,Hamburger,American,12.95
567,2023-01-10,12:27:47 PM,Spaghetti,Italian,14.5
567,2023-01-10,12:27:47 PM,Spaghetti & Meatballs,Italian,17.95
567,2023-01-10,12:27:47 PM,Edamame,Asian,5.0
567,2023-01-10,12:27:47 PM,Steak Torta,Mexican,13.95
567,2023-01-10,12:27:47 PM,Steak Torta,Mexican,13.95
567,2023-01-10,12:27:47 PM,Cheese Quesadillas,Mexican,10.5
567,2023-01-10,12:27:47 PM,Chips & Salsa,Mexican,7.0
567,2023-01-10,12:27:47 PM,Chips & Guacamole,Mexican,9.0
567,2023-01-10,12:27:47 PM,French Fries,American,7.0
568,2023-01-10,12:28:53 PM,Mushroom Ravioli,Italian,15.5
569,2023-01-10,12:37:10 PM,Hamburger,American,12.95
569,2023-01-10,12:37:10 PM,Hot Dog,American,9.0
569,2023-01-10,12:37:10 PM,Tofu Pad Thai,Asian,14.5
570,2023-01-10,1:13:59 PM,Fettuccine Alfredo,Italian,14.5
570,2023-01-10,1:13:59 PM,Mac & Cheese,American,7.0
571,2023-01-10,1:14:47 PM,Orange Chicken,Asian,16.5
572,2023-01-10,1:15:32 PM,Mac & Cheese,American,7.0
573,2023-01-10,1:39:33 PM,Tofu Pad Thai,Asian,14.5
573,2023-01-10,1:39:33 PM,Spaghetti,Italian,14.5
574,2023-01-10,1:40:54 PM,Meat Lasagna,Italian,17.95
575,2023-01-10,1:41:04 PM,Tofu Pad Thai,Asian,14.5
575,2023-01-10,1:41:04 PM,California Roll,Asian,11.95
575,2023-01-10,1:41:04 PM,Edamame,Asian,5.0
575,2023-01-10,1:41:04 PM,Chicken Parmesan,Italian,17.95
576,2023-01-10,1:44:22 PM,Orange Chicken,Asian,16.5
576,2023-01-10,1:44:22 PM,Hot Dog,American,9.0
576,2023-01-10,1:44:22 PM,Chicken Parmesan,Italian,17.95
577,2023-01-10,1:45:00 PM,Chicken Parmesan,Italian,17.95
577,2023-01-10,1:45:00 PM,Eggplant Parmesan,Italian,16.95
578,2023-01-10,1:48:49 PM,Hamburger,American,12.95
578,2023-01-10,1:48:49 PM,Steak Tacos,Mexican,13.95
578,2023-01-10,1:48:49 PM,Edamame,Asian,5.0
578,2023-01-10,1:48:49 PM,Steak Burrito,Mexican,14.95
578,2023-01-10,1:48:49 PM,,,
579,2023-01-10,1:51:19 PM,Fettuccine Alfredo,Italian,14.5
580,2023-01-10,1:56:01 PM,Korean Beef Bowl,Asian,17.95
580,2023-01-10,1:56:01 PM,Mac & Cheese,American,7.0
581,2023-01-10,2:13:01 PM,Mushroom Ravioli,Italian,15.5
582,2023-01-10,2:24:14 PM,Cheese Lasagna,Italian,15.5
583,2023-01-10,2:33:19 PM,Chicken Burrito,Mexican,12.95
584,2023-01-10,3:05:29 PM,Steak Torta,Mexican,13.95
584,2023-01-10,3:05:29 PM,Cheese Quesadillas,Mexican,10.5
585,2023-01-10,3:58:42 PM,Chicken Tacos,Mexican,11.95
585,2023-01-10,3:58:42 PM,Mushroom Ravioli,Italian,15.5
586,2023-01-10,4:09:57 PM,Pork Ramen,Asian,17.95
586,2023-01-10,4:09:57 PM,Mac & Cheese,American,7.0
587,2023-01-10,4:32:36 PM,Steak Burrito,Mexican,14.95
587,2023-01-10,4:32:36 PM,Steak Burrito,Mexican,14.95
588,2023-01-10,4:33:36 PM,Cheeseburger,American,13.95
589,2023-01-10,5:12:39 PM,Chicken Burrito,Mexican,12.95
589,2023-01-10,5:12:39 PM,Cheese Lasagna,Italian,15.5
589,2023-01-10,5:12:39 PM,Eggplant Parmesan,Italian,16.95
590,2023-01-10,5:23:39 PM,Spaghetti,Italian,14.5
591,2023-01-10,5:32:54 PM,Spaghetti & Meatballs,Italian,17.95
591,2023-01-10,5:32:54 PM,Mac & Cheese,American,7.0
591,2023-01-10,5:32:54 PM,Shrimp Scampi,Italian,19.95
592,2023-01-10,5:41:55 PM,Meat Lasagna,Italian,17.95
592,2023-01-10,5:41:55 PM,Salmon Roll,Asian,14.95
592,2023-01-10,5:41:55 PM,French Fries,American,7.0
593,2023-01-10,5:48:57 PM,Cheeseburger,American,13.95
593,2023-01-10,5:48:57 PM,Chips & Salsa,Mexican,7.0
594,2023-01-10,5:50:19 PM,Steak Tacos,Mexican,13.95
595,2023-01-10,6:12:28 PM,Tofu Pad Thai,Asian,14.5
595,2023-01-10,6:12:28 PM,Chicken Torta,Mexican,11.95
596,2023-01-10,6:24:07 PM,Salmon Roll,Asian,14.95
596,2023-01-10,6:24:07 PM,Cheese Quesadillas,Mexican,10.5
597,2023-01-10,6:32:36 PM,Cheeseburger,American,13.95
597,2023-01-10,6:32:36 PM,Chicken Torta,Mexican,11.95
597,2023-01-10,6:32:36 PM,Chips & Salsa,Mexican,7.0
598,2023-01-10,6:34:14 PM,Chicken Torta,Mexican,11.95
599,2023-01-10,6:34:27 PM,Steak Burrito,Mexican,14.95
600,2023-01-10,6:53:52 PM,Tofu Pad Thai,Asian,14.5
600,2023-01-10,6:53:52 PM,Spaghetti & Meatballs,Italian,17.95
600,2023-01-10,6:53:52 PM,Cheese Lasagna,Italian,15.5
600,2023-01-10,6:53:52 PM,Mushroom Ravioli,Italian,15.5
601,2023-01-10,6:58:19 PM,Hamburger,American,12.95
601,2023-01-10,6:58:19 PM,Tofu Pad Thai,Asian,14.5
601,2023-01-10,6:58:19 PM,Shrimp Scampi,Italian,19.95
602,2023-01-10,7:02:27 PM,Steak Burrito,Mexican,14.95
603,2023-01-10,7:03:11 PM,Mushroom Ravioli,Italian,15.5
604,2023-01-10,7:13:29 PM,Cheese Quesadillas,Mexican,10.5
604,2023-01-10,7:13:29 PM,Chips & Guacamole,Mexican,9.0
605,2023-01-10,7:23:51 PM,Edamame,Asian,5.0
605,2023-01-10,7:23:51 PM,,,
606,2023-01-10,7:27:18 PM,Edamame,Asian,5.0
607,2023-01-10,7:36:16 PM,Hamburger,American,12.95
607,2023-01-10,7:36:16 PM,Chicken Burrito,Mexican,12.95
607,2023-01-10,7:36:16 PM,Chips & Guacamole,Mexican,9.0
608,2023-01-10,7:36:33 PM,Korean Beef Bowl,Asian,17.95
608,2023-01-10,7:36:33 PM,Edamame,Asian,5.0
608,2023-01-10,7:36:33 PM,French Fries,American,7.0
608,2023-01-10,7:36:33 PM,French Fries,American,7.0
609,2023-01-10,7:39:32 PM,Spaghetti & Meatballs,Italian,17.95
610,2023-01-10,7:51:02 PM,Orange Chicken,Asian,16.5
610,2023-01-10,7:51:02 PM,Edamame,Asian,5.0
611,2023-01-10,7:58:10 PM,Spaghetti,Italian,14.5
611,2023-01-10,7:58:10 PM,Mushroom Ravioli,Italian,15.5
611,2023-01-10,7:58:10 PM,Mac & Cheese,American,7.0
611,2023-01-10,7:58:10 PM,,,
612,2023-01-10,7:58:15 PM,Orange Chicken,Asian,16.5
612,2023-01-10,7:58:15 PM,Chicken Burrito,Mexican,12.95
612,2023-01-10,7:58:15 PM,Mushroom Ravioli,Italian,15.5
612,2023-01-10,7:58:15 PM,Cheese Quesadillas,Mexican,10.5
613,2023-01-10,8:10:44 PM,California Roll,Asian,11.95
614,2023-01-10,8:12:33 PM,Steak Burrito,Mexican,14.95
615,2023-01-10,8:14:03 PM,Cheeseburger,American,13.95
615,2023-01-10,8:14:03 PM,Salmon Roll,Asian,14.95
616,2023-01-10,8:20:10 PM,Chicken Torta,Mexican,11.95
616,2023-01-10,8:20:10 PM,Eggplant Parmesan,Italian,16.95
617,2023-01-10,8:27:26 PM,Veggie Burger,American,10.5
617,2023-01-10,8:27:26 PM,Mac & Cheese,American,7.0
618,2023-01-10,8:31:14 PM,Chicken Torta,Mexican,11.95
618,2023-01-10,8:31:14 PM,Shrimp Scampi,Italian,19.95
619,2023-01-10,8:41:58 PM,Pork Ramen,Asian,17.95
620,2023-01-10,8:45:45 PM,Hamburger,American,12.95
620,2023-01-10,8:45:45 PM,Cheeseburger,American,13.95
620,2023-01-10,8:45:45 PM,Steak Burrito,Mexican,14.95
620,2023-01-10,8:45:45 PM,Potstickers,Asian,9.0
621,2023-01-10,8:49:29 PM,Steak Tacos,Mexican,13.95
621,2023-01-10,8:49:29 PM,Spaghetti & Meatballs,Italian,17.95
621,2023-01-10,8:49:29 PM,Mushroom Ravioli,Italian,15.5
621,2023-01-10,8:49:29 PM,Chips & Salsa,Mexican,7.0
622,2023-01-10,8:57:41 PM,Chicken Burrito,Mexican,12.95
622,2023-01-10,8:57:41 PM,Chips & Salsa,Mexican,7.0
623,2023-01-10,9:21:21 PM,Cheeseburger,American,13.95
623,2023-01-10,9:21:21 PM,Korean Beef Bowl,Asian,17.95
624,2023-01-10,9:22:44 PM,Cheeseburger,American,13.95
624,2023-01-10,9:22:44 PM,Eggplant Parmesan,Italian,16.95
625,2023-01-10,9:50:23 PM,Chicken Parmesan,Italian,17.95
625,2023-01-10,9:50:23 PM,Chips & Guacamole,Mexican,9.0
626,2023-01-10,9:55:12 PM,Tofu Pad Thai,Asian,14.5
626,2023-01-10,9:55:12 PM,Spaghetti & Meatballs,Italian,17.95
627,2023-01-10,10:18:35 PM,Potstickers,Asian,9.0
627,2023-01-10,10:18:35 PM,Potstickers,Asian,9.0
628,2023-01-10,10:47:17 PM,Tofu Pad Thai,Asian,14.5
628,2023-01-10,10:47:17 PM,Meat Lasagna,Italian,17.95
628,2023-01-10,10:47:17 PM,Potstickers,Asian,9.0
628,2023-01-10,10:47:17 PM,Eggplant Parmesan,Italian,16.95
629,2023-01-10,10:48:39 PM,Steak Tacos,Mexican,13.95
629,2023-01-10,10:48:39 PM,Spaghetti,Italian,14.5
629,2023-01-10,10:48:39 PM,Salmon Roll,Asian,14.95
629,2023-01-10,10:48:39 PM,Shrimp Scampi,Italian,19.95
630,2023-01-11,11:42:08 AM,Steak Torta,Mexican,13.95
631,2023-01-11,11:44:36 AM,Edamame,Asian,5.0
632,2023-01-11,11:44:52 AM,Tofu Pad Thai,Asian,14.5
633,2023-01-11,11:51:45 AM,Cheese Lasagna,Italian,15.5
633,2023-01-11,11:51:45 AM,Edamame,Asian,5.0
633,2023-01-11,11:51:45 AM,Steak Burrito,Mexican,14.95
634,2023-01-11,12:14:15 PM,Edamame,Asian,5.0
635,2023-01-11,12:18:31 PM,Steak Tacos,Mexican,13.95
635,2023-01-11,12:18:31 PM,Cheeseburger,American,13.95
635,2023-01-11,12:18:31 PM,Korean Beef Bowl,Asian,17.95
635,2023-01-11,12:18:31 PM,Mushroom Ravioli,Italian,15.5
635,2023-01-11,12:18:31 PM,Edamame,Asian,5.0
635,2023-01-11,12:18:31 PM,Edamame,Asian,5.0
635,2023-01-11,12:18:31 PM,Steak Burrito,Mexican,14.95
635,2023-01-11,12:18:31 PM,Steak Torta,Mexican,13.95
635,2023-01-11,12:18:31 PM,Chicken Parmesan,Italian,17.95
635,2023-01-11,12:18:31 PM,Chicken Parmesan,Italian,17.95
636,2023-01-11,12:34:44 PM,Tofu Pad Thai,Asian,14.5
637,2023-01-11,12:44:10 PM,Potstickers,Asian,9.0
637,2023-01-11,12:44:10 PM,Eggplant Parmesan,Italian,16.95
638,2023-01-11,12:49:26 PM,Mushroom Ravioli,Italian,15.5
639,2023-01-11,1:23:21 PM,Salmon Roll,Asian,14.95
640,2023-01-11,1:28:08 PM,Cheeseburger,American,13.95
640,2023-01-11,1:28:08 PM,Veggie Burger,American,10.5
640,2023-01-11,1:28:08 PM,California Roll,Asian,11.95
641,2023-01-11,1:37:46 PM,Edamame,Asian,5.0
641,2023-01-11,1:37:46 PM,Mac & Cheese,American,7.0
641,2023-01-11,1:37:46 PM,Shrimp Scampi,Italian,19.95
641,2023-01-11,1:37:46 PM,Chicken Parmesan,Italian,17.95
642,2023-01-11,1:40:00 PM,Steak Tacos,Mexican,13.95
642,2023-01-11,1:40:00 PM,Cheeseburger,American,13.95
642,2023-01-11,1:40:00 PM,Chicken Burrito,Mexican,12.95
642,2023-01-11,1:40:00 PM,Cheese Quesadillas,Mexican,10.5
643,2023-01-11,1:43:19 PM,Chicken Parmesan,Italian,17.95
644,2023-01-11,1:52:52 PM,Chicken Burrito,Mexican,12.95
644,2023-01-11,1:52:52 PM,Steak Burrito,Mexican,14.95
645,2023-01-11,2:03:45 PM,Hamburger,American,12.95
645,2023-01-11,2:03:45 PM,Orange Chicken,Asian,16.5
646,2023-01-11,2:07:26 PM,Korean Beef Bowl,Asian,17.95
646,2023-01-11,2:07:26 PM,French Fries,American,7.0
647,2023-01-11,2:07:35 PM,Korean Beef Bowl,Asian,17.95
648,2023-01-11,2:17:17 PM,Spaghetti & Meatballs,Italian,17.95
648,2023-01-11,2:17:17 PM,Edamame,Asian,5.0
649,2023-01-11,2:29:23 PM,Cheeseburger,American,13.95
649,2023-01-11,2:29:23 PM,Edamame,Asian,5.0
649,2023-01-11,2:29:23 PM,Steak Burrito,Mexican,14.95
649,2023-01-11,2:29:23 PM,Steak Torta,Mexican,13.95
650,2023-01-11,2:34:05 PM,Edamame,Asian,5.0
651,2023-01-11,2:49:35 PM,Hamburger,American,12.95
651,2023-01-11,2:49:35 PM,Steak Tacos,Mexican,13.95
651,2023-01-11,2:49:35 PM,Edamame,Asian,5.0
652,2023-01-11,4:03:38 PM,Orange Chicken,Asian,16.5
652,2023-01-11,4:03:38 PM,Hot Dog,American,9.0
652,2023-01-11,4:03:38 PM,Veggie Burger,American,10.5
652,2023-01-11,4:03:38 PM,Chicken Torta,Mexican,11.95
653,2023-01-11,4:18:23 PM,French Fries,American,7.0
654,2023-01-11,4:34:07 PM,Mushroom Ravioli,Italian,15.5
654,2023-01-11,4:34:07 PM,Steak Torta,Mexican,13.95
654,2023-01-11,4:34:07 PM,Shrimp Scampi,Italian,19.95
655,2023-01-11,4:43:33 PM,Chicken Burrito,Mexican,12.95
656,2023-01-11,4:44:49 PM,French Fries,American,7.0
656,2023-01-11,4:44:49 PM,Eggplant Parmesan,Italian,16.95
657,2023-01-11,4:45:47 PM,Hamburger,American,12.95
657,2023-01-11,4:45:47 PM,Tofu Pad Thai,Asian,14.5
658,2023-01-11,4:55:24 PM,California Roll,Asian,11.95
658,2023-01-11,4:55:24 PM,Steak Burrito,Mexican,14.95
658,2023-01-11,4:55:24 PM,Eggplant Parmesan,Italian,16.95
659,2023-01-11,4:56:39 PM,Chicken Burrito,Mexican,12.95
659,2023-01-11,4:56:39 PM,Steak Torta,Mexican,13.95
660,2023-01-11,5:09:36 PM,Hamburger,American,12.95
660,2023-01-11,5:09:36 PM,Chicken Burrito,Mexican,12.95
661,2023-01-11,5:18:14 PM,California Roll,Asian,11.95
662,2023-01-11,5:21:49 PM,Hamburger,American,12.95
662,2023-01-11,5:21:49 PM,Chicken Torta,Mexican,11.95
663,2023-01-11,5:29:14 PM,Spaghetti & Meatballs,Italian,17.95
664,2023-01-11,5:35:14 PM,Steak Tacos,Mexican,13.95
664,2023-01-11,5:35:14 PM,Chicken Burrito,Mexican,12.95
664,2023-01-11,5:35:14 PM,Edamame,Asian,5.0
665,2023-01-11,5:42:23 PM,Hamburger,American,12.95
665,2023-01-11,5:42:23 PM,Cheese Lasagna,Italian,15.5
666,2023-01-11,5:42:25 PM,Korean Beef Bowl,Asian,17.95
667,2023-01-11,6:13:08 PM,Orange Chicken,Asian,16.5
667,2023-01-11,6:13:08 PM,Edamame,Asian,5.0
668,2023-01-11,6:13:12 PM,Chicken Burrito,Mexican,12.95
668,2023-01-11,6:13:12 PM,Mushroom Ravioli,Italian,15.5
668,2023-01-11,6:13:12 PM,Steak Burrito,Mexican,14.95
668,2023-01-11,6:13:12 PM,Chips & Salsa,Mexican,7.0
669,2023-01-11,6:40:44 PM,Pork Ramen,Asian,17.95
669,2023-01-11,6:40:44 PM,Mushroom Ravioli,Italian,15.5
670,2023-01-11,6:46:25 PM,Pork Ramen,Asian,17.95
670,2023-01-11,6:46:25 PM,Cheese Quesadillas,Mexican,10.5
671,2023-01-11,7:18:42 PM,Veggie Burger,American,10.5
672,2023-01-11,7:18:46 PM,Fettuccine Alfredo,Italian,14.5
672,2023-01-11,7:18:46 PM,Chips & Salsa,Mexican,7.0
673,2023-01-11,7:28:13 PM,Cheese Quesadillas,Mexican,10.5
673,2023-01-11,7:28:13 PM,French Fries,American,7.0
674,2023-01-11,7:33:05 PM,Veggie Burger,American,10.5
674,2023-01-11,7:33:05 PM,Mushroom Ravioli,Italian,15.5
674,2023-01-11,7:33:05 PM,Chicken Torta,Mexican,11.95
674,2023-01-11,7:33:05 PM,Chicken Parmesan,Italian,17.95
675,2023-01-11,7:33:19 PM,California Roll,Asian,11.95
676,2023-01-11,7:44:57 PM,Mushroom Ravioli,Italian,15.5
676,2023-01-11,7:44:57 PM,Eggplant Parmesan,Italian,16.95
677,2023-01-11,7:51:09 PM,Steak Burrito,Mexican,14.95
678,2023-01-11,7:52:49 PM,Mushroom Ravioli,Italian,15.5
678,2023-01-11,7:52:49 PM,California Roll,Asian,11.95
678,2023-01-11,7:52:49 PM,Chips & Salsa,Mexican,7.0
679,2023-01-11,8:31:02 PM,Chicken Tacos,Mexican,11.95
679,2023-01-11,8:31:02 PM,Spaghetti & Meatballs,Italian,17.95
679,2023-01-11,8:31:02 PM,Chicken Burrito,Mexican,12.95
679,2023-01-11,8:31:02 PM,Cheese Lasagna,Italian,15.5
680,2023-01-11,9:07:30 PM,Veggie Burger,American,10.5
680,2023-01-11,9:07:30 PM,Steak Torta,Mexican,13.95
681,2023-01-11,9:29:50 PM,Steak Burrito,Mexican,14.95
682,2023-01-12,11:38:15 AM,Chicken Burrito,Mexican,12.95
683,2023-01-12,11:39:08 AM,Veggie Burger,American,10.5
683,2023-01-12,11:39:08 AM,Meat Lasagna,Italian,17.95
683,2023-01-12,11:39:08 AM,Steak Burrito,Mexican,14.95
684,2023-01-12,12:01:23 PM,Spaghetti & Meatballs,Italian,17.95
685,2023-01-12,12:11:46 PM,Cheese Quesadillas,Mexican,10.5
686,2023-01-12,12:13:07 PM,Orange Chicken,Asian,16.5
687,2023-01-12,12:21:09 PM,Meat Lasagna,Italian,17.95
688,2023-01-12,12:26:41 PM,Chips & Salsa,Mexican,7.0
688,2023-01-12,12:26:41 PM,Chips & Guacamole,Mexican,9.0
689,2023-01-12,12:33:22 PM,French Fries,American,7.0
689,2023-01-12,12:33:22 PM,French Fries,American,7.0
690,2023-01-12,12:42:10 PM,Edamame,Asian,5.0
691,2023-01-12,12:45:53 PM,Hamburger,American,12.95
692,2023-01-12,12:53:37 PM,Cheeseburger,American,13.95
692,2023-01-12,12:53:37 PM,Meat Lasagna,Italian,17.95
693,2023-01-12,1:04:24 PM,Hamburger,American,12.95
693,2023-01-12,1:04:24 PM,Orange Chicken,Asian,16.5
693,2023-01-12,1:04:24 PM,Fettuccine Alfredo,Italian,14.5
693,2023-01-12,1:04:24 PM,Pork Ramen,Asian,17.95
694,2023-01-12,1:30:47 PM,Meat Lasagna,Italian,17.95
694,2023-01-12,1:30:47 PM,Salmon Roll,Asian,14.95
694,2023-01-12,1:30:47 PM,Edamame,Asian,5.0
695,2023-01-12,1:33:06 PM,Mac & Cheese,American,7.0
696,2023-01-12,1:49:40 PM,Chicken Torta,Mexican,11.95
696,2023-01-12,1:49:40 PM,Chips & Salsa,Mexican,7.0
697,2023-01-12,1:58:56 PM,Tofu Pad Thai,Asian,14.5
697,2023-01-12,1:58:56 PM,Shrimp Scampi,Italian,19.95
698,2023-01-12,2:08:16 PM,Orange Chicken,Asian,16.5
698,2023-01-12,2:08:16 PM,Salmon Roll,Asian,14.95
698,2023-01-12,2:08:16 PM,French Fries,American,7.0
699,2023-01-12,2:27:03 PM,Edamame,Asian,5.0
700,2023-01-12,2:31:13 PM,Chicken Tacos,Mexican,11.95
700,2023-01-12,2:31:13 PM,Veggie Burger,American,10.5
700,2023-01-12,2:31:13 PM,Pork Ramen,Asian,17.95
700,2023-01-12,2:31:13 PM,Steak Burrito,Mexican,14.95
700,2023-01-12,2:31:13 PM,Steak Torta,Mexican,13.95
701,2023-01-12,2:33:39 PM,Korean Beef Bowl,Asian,17.95
701,2023-01-12,2:33:39 PM,Chicken Torta,Mexican,11.95
702,2023-01-12,2:38:35 PM,Hamburger,American,12.95
702,2023-01-12,2:38:35 PM,Steak Torta,Mexican,13.95
703,2023-01-12,3:08:01 PM,Steak Burrito,Mexican,14.95
704,2023-01-12,3:28:25 PM,Steak Tacos,Mexican,13.95
704,2023-01-12,3:28:25 PM,Cheese Lasagna,Italian,15.5
705,2023-01-12,3:31:00 PM,Fettuccine Alfredo,Italian,14.5
705,2023-01-12,3:31:00 PM,Chicken Burrito,Mexican,12.95
705,2023-01-12,3:31:00 PM,Mac & Cheese,American,7.0
706,2023-01-12,3:39:04 PM,Cheeseburger,American,13.95
706,2023-01-12,3:39:04 PM,California Roll,Asian,11.95
707,2023-01-12,3:41:32 PM,Hamburger,American,12.95
707,2023-01-12,3:41:32 PM,Steak Burrito,Mexican,14.95
707,2023-01-12,3:41:32 PM,Mac & Cheese,American,7.0
708,2023-01-12,3:52:44 PM,Spaghetti & Meatballs,Italian,17.95
709,2023-01-12,3:53:56 PM,Hamburger,American,12.95
710,2023-01-12,3:59:52 PM,Korean Beef Bowl,Asian,17.95
710,2023-01-12,3:59:52 PM,Mac & Cheese,American,7.0
710,2023-01-12,3:59:52 PM,Potstickers,Asian,9.0
710,2023-01-12,3:59:52 PM,,,
711,2023-01-12,4:21:10 PM,Hot Dog,American,9.0
711,2023-01-12,4:21:10 PM,Mushroom Ravioli,Italian,15.5
711,2023-01-12,4:21:10 PM,Salmon Roll,Asian,14.95
711,2023-01-12,4:21:10 PM,Steak Torta,Mexican,13.95
712,2023-01-12,4:22:18 PM,Meat Lasagna,Italian,17.95
713,2023-01-12,4:31:56 PM,Spaghetti,Italian,14.5
713,2023-01-12,4:31:56 PM,Cheese Lasagna,Italian,15.5
714,2023-01-12,4:55:08 PM,Tofu Pad Thai,Asian,14.5
714,2023-01-12,4:55:08 PM,Korean Beef Bowl,Asian,17.95
714,2023-01-12,4:55:08 PM,Korean Beef Bowl,Asian,17.95
714,2023-01-12,4:55:08 PM,Pork Ramen,Asian,17.95
715,2023-01-12,5:05:33 PM,Edamame,Asian,5.0
715,2023-01-12,5:05:33 PM,Steak Burrito,Mexican,14.95
715,2023-01-12,5:05:33 PM,Chicken Parmesan,Italian,17.95
716,2023-01-12,5:06:05 PM,Orange Chicken,Asian,16.5
717,2023-01-12,5:24:44 PM,Hamburger,American,12.95
717,2023-01-12,5:24:44 PM,Mac & Cheese,American,7.0
718,2023-01-12,5:46:30 PM,Cheeseburger,American,13.95
718,2023-01-12,5:46:30 PM,Mac & Cheese,American,7.0
719,2023-01-12,5:52:27 PM,Hamburger,American,12.95
719,2023-01-12,5:52:27 PM,Mushroom Ravioli,Italian,15.5
720,2023-01-12,5:53:59 PM,Fettuccine Alfredo,Italian,14.5
720,2023-01-12,5:53:59 PM,California Roll,Asian,11.95
720,2023-01-12,5:53:59 PM,Salmon Roll,Asian,14.95
720,2023-01-12,5:53:59 PM,Steak Torta,Mexican,13.95
721,2023-01-12,6:17:15 PM,Tofu Pad Thai,Asian,14.5
721,2023-01-12,6:17:15 PM,Chips & Salsa,Mexican,7.0
722,2023-01-12,6:20:58 PM,California Roll,Asian,11.95
722,2023-01-12,6:20:58 PM,Shrimp Scampi,Italian,19.95
723,2023-01-12,6:21:04 PM,Hamburger,American,12.95
723,2023-01-12,6:21:04 PM,Edamame,Asian,5.0
724,2023-01-12,6:24:47 PM,Orange Chicken,Asian,16.5
724,2023-01-12,6:24:47 PM,Fettuccine Alfredo,Italian,14.5
724,2023-01-12,6:24:47 PM,Mac & Cheese,American,7.0
725,2023-01-12,6:33:14 PM,Orange Chicken,Asian,16.5
725,2023-01-12,6:33:14 PM,Mushroom Ravioli,Italian,15.5
725,2023-01-12,6:33:14 PM,French Fries,American,7.0
725,2023-01-12,6:33:14 PM,,,
726,2023-01-12,6:34:25 PM,Steak Torta,Mexican,13.95
727,2023-01-12,6:44:57 PM,Steak Torta,Mexican,13.95
728,2023-01-12,6:53:17 PM,Mac & Cheese,American,7.0
728,2023-01-12,6:53:17 PM,French Fries,American,7.0
728,2023-01-12,6:53:17 PM,Potstickers,Asian,9.0
729,2023-01-12,7:20:41 PM,Tofu Pad Thai,Asian,14.5
729,2023-01-12,7:20:41 PM,Korean Beef Bowl,Asian,17.95
729,2023-01-12,7:20:41 PM,Steak Torta,Mexican,13.95
730,2023-01-12,7:22:00 PM,Chicken Burrito,Mexican,12.95
731,2023-01-12,7:27:47 PM,Steak Torta,Mexican,13.95
731,2023-01-12,7:27:47 PM,Eggplant Parmesan,Italian,16.95
732,2023-01-12,7:30:17 PM,Chicken Parmesan,Italian,17.95
733,2023-01-12,7:57:36 PM,Cheeseburger,American,13.95
733,2023-01-12,7:57:36 PM,Pork Ramen,Asian,17.95
733,2023-01-12,7:57:36 PM,Edamame,Asian,5.0
733,2023-01-12,7:57:36 PM,French Fries,American,7.0
734,2023-01-12,8:00:30 PM,Edamame,Asian,5.0
735,2023-01-12,8:35:34 PM,Veggie Burger,American,10.5
735,2023-01-12,8:35:34 PM,Salmon Roll,Asian,14.95
735,2023-01-12,8:35:34 PM,Salmon Roll,Asian,14.95
736,2023-01-12,9:35:14 PM,Spaghetti,Italian,14.5
736,2023-01-12,9:35:14 PM,Eggplant Parmesan,Italian,16.95
737,2023-01-13,11:31:34 AM,Hamburger,American,12.95
737,2023-01-13,11:31:34 AM,French Fries,American,7.0
738,2023-01-13,12:16:47 PM,Mac & Cheese,American,7.0
739,2023-01-13,12:19:38 PM,Orange Chicken,Asian,16.5
740,2023-01-13,12:29:51 PM,Cheeseburger,American,13.95
740,2023-01-13,12:29:51 PM,Veggie Burger,American,10.5
740,2023-01-13,12:29:51 PM,Spaghetti,Italian,14.5
740,2023-01-13,12:29:51 PM,Spaghetti & Meatballs,Italian,17.95
740,2023-01-13,12:29:51 PM,Pork Ramen,Asian,17.95
740,2023-01-13,12:29:51 PM,Chicken Burrito,Mexican,12.95
740,2023-01-13,12:29:51 PM,California Roll,Asian,11.95
